distinct_id,case when page = '指南详情页' then '1' when page = '图书详情页' then '2' when page = '文献详情页' then '3' end,item_nid,count(1)
d:2d30d756-5fa8-38cc-b205-0fbd846b5eff,2,3460,1
u:1282740,1,30287,2
u:2190833,3,2640525,1
d:e4844b1a-234b-3137-94d1-8a394ac3788d,1,19127,1
u:2348911,1,8634,1
u:2059008,1,11813,1
u:41243,1,7892,4
d:1c452bb0-0792-3b9a-b531-86584d4d8e36,2,18,3
u:2325287,3,3043863,1
u:2018836,1,1978,1
u:982806,3,2996909,1
u:1083866,1,12423,3
u:886066,1,17461,5
u:2114964,1,3962,1
u:2062249,2,6741,2
u:1086086,1,8735,1
u:1181414,1,28485,1
u:2180536,2,3316,4
u:2249715,3,1243566,1
u:2243425,1,8328,1
u:2353948,2,6259,3
u:2245890,1,12195,1
u:2194818,3,13666579,1
u:226033,1,20945,1
u:2340693,1,14781,3
u:568622,1,30997,2
u:2208172,3,13074533,1
u:2184067,1,10559,2
u:852524,1,28415,1
u:2341517,2,3792,1
u:1203744,2,5893,1
u:1376638,1,29863,1
u:2352833,3,15024421,1
u:608414,3,14974553,1
d:45ad5fbf-6ef9-3026-93ac-6e6f6ac28727,1,18023,1
u:2150835,1,29863,1
d:538b91f4-4ee0-3888-ab04-0df63167ed51,3,3029069,1
u:1212222,1,10329,1
u:928302,1,24421,1
u:2155301,3,2693487,1
u:2162757,1,29553,1
u:2354028,1,3004,1
u:2049265,3,13493479,1
u:2248486,3,1920251,1
u:376195,1,17229,1
u:260853,1,9171,1
u:2206856,1,15067,1
u:2125460,1,10185,1
u:2196043,3,13457223,1
d:7ed32af6-afeb-348f-8c01-e502918aaf3a,2,3796,1
u:2283857,3,2655235,1
u:2353628,2,2616,1
u:1221880,2,6771,1
u:369651,2,5893,1
u:2017058,3,12459345,1
u:858824,3,14974539,1
u:2296993,1,98,1
u:846484,1,7742,1
u:2317466,1,2060,1
u:2141493,3,4882951,1
u:1474674,2,5086,1
u:2348887,1,12789,1
u:1190668,1,6456,2
u:1474226,1,22165,1
u:2225376,1,24129,1
u:2238115,1,27771,1
u:2248365,1,181,1
u:2354418,3,14545003,1
u:2353274,1,12759,1
u:200077,3,5373057,1
u:2175589,2,5983,1
u:2316799,1,1626,1
u:2298310,1,22759,1
u:2283487,1,22291,1
u:2313683,1,19821,1
u:655984,3,5740201,1
u:2073795,3,14974539,1
d:7b92d31c-a41b-3ee8-9b13-70c2fc9efec5,3,2662381,1
u:2333106,3,14756625,1
u:2027652,1,11469,2
u:2045544,1,16055,1
u:795808,1,7640,1
u:605754,3,2530351,1
u:1447034,3,15025403,1
u:2086384,1,10371,3
u:2355285,3,5428007,1
u:853954,1,24657,1
u:2082707,3,14644543,1
u:20035246,1,26551,3
d:0bd64e44-e43a-3946-bf4e-95630b3754eb,1,16027,1
u:39873,3,15003799,2
d:2138e9d1-b038-3541-8ebe-7ff9fb2ff6f0,3,2302709,1
u:2324306,1,10225,1
u:2141253,2,2396,1
u:524248,1,11651,1
d:7ce717bf-ac3e-3abf-804e-5938271b5d24,1,21405,1
u:1395032,1,54,1
u:555430,3,2994011,1
u:2271530,1,30369,2
d:c3d5f2a5-8489-3e5e-87bf-f803c2c85637,1,6512,1
u:2008898,3,12459327,1
u:20052012,2,2476,1
u:2219691,1,8829,1
u:609346,3,5644205,1
u:2353639,1,15641,1
u:2105028,2,136,1
u:2307611,1,2892,1
u:2231840,1,28049,1
u:2325911,3,13428713,1
u:2208934,1,151,1
u:2323998,1,26155,1
u:1282754,3,12422593,1
u:2058766,1,22619,2
u:686748,1,21577,1
u:1130068,1,18609,1
u:2353129,1,17553,2
u:2233745,1,30259,1
u:20057572,3,12459335,1
u:2340636,3,12856807,1
u:2075947,1,16587,2
u:2115466,1,7146,1
u:2346987,1,88,1
u:2111991,1,18269,1
u:20075918,2,136,1
u:2042931,3,14985699,1
u:20058484,3,5850967,1
u:2048402,1,6528,1
u:646462,1,2500,1
u:2341344,1,14475,1
u:1401536,3,14667489,1
u:1061902,3,979757,1
d:81e73e8e-ed0d-351b-a54d-d22aa85a253d,3,12459319,1
u:2050852,1,7668,1
u:25668,1,7156,1
u:2213648,3,13869243,1
u:1105836,1,26545,1
u:408188,3,2839867,1
u:1387762,3,14943679,1
u:2091930,1,12661,1
u:2052880,1,21413,1
d:c08c34cb-8166-3d4c-88b2-8e87ca3aac7f,1,27009,1
u:2348671,3,4620113,1
u:2132185,1,30991,1
u:1431150,1,1582,1
u:1443468,1,137,1
u:20101720,1,26727,1
u:2325172,3,12459347,1
u:2294677,3,12885301,1
d:6926d6ae-a16e-32b4-9636-554a7d5f1594,1,30769,1
u:2029308,1,28545,2
u:531988,1,22151,1
u:2282855,1,30505,1
u:2275852,1,15931,1
u:1483232,2,3564,2
u:2317308,3,14973119,1
d:c5a223d1-76d7-39a7-8dfd-25f41b7076f6,1,21207,1
u:2110203,3,14759385,2
u:2143771,2,3340,1
u:922048,3,5530241,1
u:2355607,1,17571,1
u:2307802,1,22901,1
u:2334145,1,10247,1
u:2333625,3,1500188,1
d:4480228b94642676c988a9cbefb3c6651604e3dd,1,24561,1
d:4fe21782-833d-3193-ab86-33e7cc3b26af,1,222,1
u:42958,3,14975553,1
d:b41ce00c64f2956fbe0c9d0435be0e650c8025f1,1,2798,1
u:2260808,2,3514,1
u:2002574,3,14973119,1
u:2354809,1,28145,1
u:2352728,1,329,1
u:877824,3,13631645,1
d:0f161dc4-b15a-3377-b563-f6e2e0de463b,2,6123,1
d:f072b1de-7d27-3a25-8f07-c50800b673b8,1,9767,1
u:112615,1,25703,1
u:480010,1,24965,1
u:2280537,1,11861,1
u:2354622,1,4342,1
u:416714,1,10421,2
u:2342239,3,2278817,1
u:702988,3,2575195,1
u:2323843,1,31111,1
d:6ee1dab7-1824-3561-b933-f08d35a4e37a,3,3019183,1
u:2096506,1,28535,1
u:48316,3,6061295,1
u:601620,3,14941153,1
u:2336088,1,5320,1
u:2185115,1,257,1
u:2343998,1,30471,1
u:1480736,3,15004539,1
u:1203744,2,2086,1
u:2021159,3,14761641,1
u:309431,1,28745,1
u:2355191,3,14759367,1
u:2159522,2,3294,1
u:2305998,2,2106,1
u:2070079,3,12696727,1
u:1019170,3,5457245,1
u:2224211,1,25961,1
d:a541cd1a-1b65-3b64-b2db-314cd580c376,1,6436,1
u:2176422,1,1978,1
u:2083658,1,24691,1
u:1098050,1,112,2
u:1202872,3,2508239,1
u:20106830,1,6174,1
u:271827,1,98,1
u:809592,1,24559,1
u:2300277,1,30993,1
u:2097250,1,23179,1
u:2355292,3,3377207,1
u:876534,2,6611,1
u:2355454,1,9081,1
d:7918b0fe-6390-3f9f-a5f9-3d35c2d67115,3,5619133,4
u:2341843,3,1598946,1
u:1160984,3,5315221,1
u:2176415,3,1003435,1
u:2223578,3,2993665,1
u:2315483,2,70,1
u:2352728,3,2898069,1
u:2207429,3,15002379,1
u:804874,1,24591,1
u:2201755,1,29933,2
u:2248866,1,25689,1
u:20080740,3,5415569,1
d:0ca2897a-6ac4-392b-8a46-57188ef9d08a,1,11817,1
u:2000720,3,4534947,1
u:2206442,1,12723,2
u:2303404,2,5861,1
u:460060,1,28895,1
d:4c54324e-773f-38ae-b940-8986f20b73ea,3,2422705,1
u:2325634,1,5580,1
u:2249769,1,30847,1
u:2177228,1,28345,1
u:609540,3,14985561,1
u:2110858,1,14145,1
u:650478,1,19491,1
u:217147,3,14906265,1
u:2132342,1,8737,1
u:20033514,3,12970829,1
u:1409360,3,4620113,1
u:31057,1,17683,1
u:1101260,3,5825259,1
u:20083706,3,70146,1
u:2351228,3,14515695,1
u:2097985,1,8712,1
u:2230916,3,852675,1
u:2154801,1,74,1
d:0b8efef3-26d3-3b97-af1c-358667786c69,1,30519,1
u:184555,3,1132587,1
u:2275852,1,15755,1
u:931140,1,11871,4
u:2354752,1,499,1
u:381441,1,19575,1
u:2107630,3,12813159,1
u:2164466,1,17229,1
u:2147728,1,19719,1
u:463718,1,28895,1
d:2e2c6230-c866-30d9-8dcd-360f3fd974fc,2,3460,1
u:1239678,1,8490,1
u:2354231,3,15008325,1
u:2290832,3,15025395,1
u:2330878,3,1510108,1
u:2306706,3,4529337,1
u:20073924,3,2821117,1
u:1414986,1,28575,1
u:2143771,2,5255,1
u:2352728,3,14969731,1
d:dcc3d283-280e-3222-9513-cd33859248db,1,18951,1
u:1391990,2,3286,1
u:787492,1,11795,2
u:2041109,1,3968,1
u:2349117,1,11813,1
u:2316487,1,29553,2
u:499018,3,14332611,1
u:970746,3,14898387,1
u:2344167,1,16479,1
d:9cebfed17064206f3d2c38342192ad79e8784dc5,1,24913,1
u:2163701,1,22447,1
d:65099494-95ef-31b9-8d0f-9bfd61f6de89,1,28895,1
u:2134244,1,2402,1
u:2338219,1,293,1
u:541068,1,8694,1
u:2023660,3,12707747,1
u:1449194,3,12459247,1
u:2149324,1,19213,2
u:2341621,3,14500585,1
u:2342694,3,14474421,1
u:1068006,1,4568,1
u:2329118,3,2513995,1
u:505756,1,29527,1
u:2355019,1,24735,1
u:2118758,3,14534583,1
u:1224776,1,20755,1
u:1185784,3,1536504,1
u:2324128,1,25385,1
d:f028eebd-389e-3814-90f1-f4899d082f44,3,2497913,1
u:1460626,2,8,1
u:2110939,1,30595,1
u:2318961,3,2448897,1
u:2194306,3,14955589,1
u:369477,1,28381,1
u:1360592,3,12709801,1
u:2193382,3,12790985,1
u:663628,1,9853,1
u:1425274,1,30911,1
d:03d14e8e-31bf-3bd6-b1ee-d001484289c9,1,23269,1
u:1337712,1,27029,2
u:2238178,3,14948667,1
u:2350325,1,19545,1
u:2343416,1,6378,1
u:2303532,1,19655,1
u:2231257,1,26605,1
u:2304625,2,2636,2
u:1118348,2,6025,1
u:2239539,1,98,1
u:192915,1,12669,3
u:2090481,1,17747,1
u:1099502,2,8,1
u:2146222,1,8332,1
u:2352555,3,13753163,1
u:2021175,1,80,2
u:2332471,3,2438131,1
u:2331290,3,12955659,1
u:2351409,2,26,1
u:2135723,3,15004601,2
u:2152526,3,15026639,1
u:2231564,1,22943,1
u:2163144,1,12117,1
u:2157221,1,18615,1
u:2350686,1,8508,1
u:466540,1,30611,3
u:468548,2,6603,1
u:52988,1,8302,1
u:2055872,1,7640,3
u:2051849,1,30835,2
u:1351070,1,6612,1
d:84717cd1ecfac0b54b52806cccaa5ca20193e729,1,22745,1
u:2354154,1,20077,1
u:2326420,3,1335674,1
u:2250901,2,6169,1
u:2232473,3,5942807,2
u:1079598,1,6652,2
d:ac144755-a115-322d-b633-7b4df0f041bc,3,2492555,1
u:2052723,1,11399,1
u:20030308,3,14963075,1
u:2161484,1,16565,1
u:2320387,2,10,1
u:2048687,3,1066327,1
u:371327,1,30911,1
u:451432,2,5891,2
u:1403926,1,9431,1
u:1153168,3,5327083,2
u:2071571,3,14998577,1
u:759294,3,5415569,1
u:2353903,1,15467,1
u:20042662,2,5495,1
u:285303,1,11871,1
u:1158164,1,30923,1
u:2196043,3,4053161,2
d:77c5af7d-af0a-37e8-9e4a-378174de509b,1,5428,1
d:4562f4d4-4499-3766-a2a9-c39bc179aea5,3,5848117,1
u:34049,1,6840,3
d:79c72ace-6603-31a1-8d4b-08e77446dcbd,1,17,1
u:2084469,1,4466,2
u:531768,1,3960,2
u:2015210,2,2634,1
u:227303,3,12459325,1
u:2083981,1,26231,1
u:2148963,3,14973115,1
u:914046,2,6039,1
d:27ba66f6-f7e4-3911-a6e6-deb5deeea1fa,3,1126129,1
u:647070,1,4468,1
u:1135492,1,20151,2
u:124323,3,12459327,1
u:348231,1,1810,1
u:233783,1,20873,1
u:1052068,3,12851409,1
u:2122732,1,21033,1
u:2338505,3,14897855,1
d:880a12f4-03cd-3ea7-be45-6db9e47c344e,1,22935,2
u:1227712,1,17229,1
u:2355357,3,14907697,1
u:2330352,3,2468507,1
u:1377138,3,1014695,1
u:2103099,3,1265856,1
u:2213362,1,15819,1
u:1323658,2,3540,1
u:377319,1,9437,1
u:2348887,1,137,1
u:700726,3,14974545,1
u:2170028,1,22287,1
u:2310256,1,5708,1
u:3425,3,14998677,1
u:1318568,2,5665,1
u:899060,1,20043,1
u:2270202,2,5523,1
u:122261,1,27145,1
d:fbd6371ce6655cdd070eb65341d2e307d1b34695,3,2826553,1
u:570954,1,9859,4
d:6e11ebb6-6dba-3af2-ac29-d9748bdacdbb,1,25293,1
u:20098908,1,9513,1
u:2191708,1,12415,1
u:2353618,3,15004937,1
u:2048705,3,994233,1
u:1488276,1,8692,1
u:2262878,1,7822,1
u:1248896,2,3434,1
u:2079585,1,15567,1
u:655976,3,14761641,2
u:80098,1,2654,1
u:1398474,1,23491,1
u:20003570,1,100,1
u:327795,3,13616197,1
u:2347412,1,14187,1
u:365179,1,27145,1
u:2059008,1,5606,1
u:2354561,2,44,1
u:2351527,3,5691113,2
u:8067,3,15014247,1
d:e2f4d28f-db4a-3eaa-af8c-5ca48f3b7287,3,4519625,3
u:220309,3,5861005,1
u:2231257,1,20277,1
u:2198216,1,13227,1
u:613750,1,9035,1
u:2000720,1,25689,1
u:1339108,3,12667627,1
d:ce906402-74a2-327a-9c5a-b6134a15144e,2,5993,1
u:2351151,3,1067891,1
u:2097430,2,6103,1
u:696264,1,2574,1
u:2064136,3,12389885,1
u:2092488,2,6217,1
u:2329804,1,30307,1
d:9210839e7fa50a98bdd59563830745d11928ba82,1,30911,1
u:2325657,3,14947975,2
d:1f0edb3e-3fec-37b8-aed9-9d840b0046e4,2,3268,1
u:2353525,1,17555,1
u:1132054,3,12575365,1
u:2337746,3,3350583,1
u:2283027,2,3464,1
u:1005114,1,2520,1
u:2187827,1,24767,1
u:184583,2,6169,6
u:773020,3,14968119,2
u:2111291,1,256,1
u:2253070,1,19415,1
u:2157681,2,6169,1
d:d8de4154-95d6-3789-8284-26a3b3b890ac,1,16027,1
u:2352769,1,3252,1
u:2354884,2,2510,1
u:537406,1,84,1
u:2298459,3,14897855,1
u:20075918,2,38,1
u:2354844,1,30379,1
u:2019618,3,14973119,1
u:2338408,1,23467,1
u:2031569,3,12796881,1
u:2327246,1,9449,1
u:514804,3,176,1
u:996608,1,277,1
u:1164930,1,24125,1
d:230ad360-7326-38d8-bfec-d71974366443,1,8280,1
u:2124794,2,5685,1
u:1118242,1,284,1
u:2189869,1,6206,1
u:564832,1,17431,1
u:2028716,3,2565725,1
u:31551,2,6169,3
u:2351842,1,27145,1
u:733784,1,28807,1
u:1322602,3,14782891,1
d:dc814fe6daae9178b13022d5b515f1dc0d216c6f,3,14968067,1
u:2017459,1,406,1
u:2256666,1,22231,1
u:2187550,3,14947973,1
u:2353832,1,5866,1
u:2119801,3,12842385,1
u:812848,1,27627,1
u:2174271,3,14518877,1
u:2353090,3,13828807,2
u:2194963,1,28381,1
u:1163450,1,19627,1
u:2248348,1,8753,1
u:2063980,1,9727,1
u:2341185,3,12957155,1
d:b90ec57f-cfa7-362d-b3a6-ad2216ac4434,3,69931,1
u:1152326,3,13816579,1
u:2343373,2,6173,1
u:2342596,2,3472,1
u:2353533,3,14897855,1
u:438896,1,3136,1
d:12a4b644-6c22-3218-86b3-c627b28d3d0e,1,4326,1
u:2274143,3,13534889,1
u:808914,2,3306,1
u:48316,1,12117,1
u:1425960,1,2220,1
u:831890,1,18497,1
d:a2c8997f-965a-3a27-9620-b2d3da97858b,1,1814,1
u:2221436,1,19633,2
u:2324004,1,145,2
u:352557,1,65,1
d:c0f3146d-3e39-3d58-a3d9-ceb9360792ec,1,18365,1
u:2354877,2,8,1
u:20031814,2,3310,2
d:b02bbaf3-a63c-31fa-9434-94cd4e70600b,3,2901115,1
u:2271880,1,13103,1
u:2333144,2,6169,1
d:e7968a74-504e-394e-84c7-bbfaffe9420a,1,30835,1
u:2340883,3,1608704,1
u:2127655,1,30993,1
u:2316924,1,30993,1
u:2143771,2,2548,1
u:1376638,2,3790,1
u:542290,3,14977199,1
u:2353362,3,13487559,1
u:2112961,3,13344967,1
d:a3d1f506-2896-3edc-95e4-3665657b4840,3,14974553,2
u:1397406,1,7640,1
u:2269750,3,2489471,1
u:43748,2,136,1
u:2327598,1,11523,1
d:8fbe6df7-5d3f-3e9c-b41b-c5dbd91ee71d,1,28089,1
u:159799,1,11251,3
u:2198216,1,28357,1
u:2130884,2,10,1
u:2288796,1,3968,1
u:2082078,3,3419931,1
u:2161300,3,14452193,1
u:445538,1,1626,1
u:2283464,3,2279757,3
u:2065491,3,12937783,2
u:681308,1,145,1
d:544c1a039a4b11ea66c4627277149cac706a09c1,1,23953,1
u:2305998,1,16015,1
u:2347889,2,6773,1
u:2007813,2,24,1
u:996266,3,5285401,1
d:ea3730d2-6a63-337b-9d60-27241f8c048e,1,8829,3
u:2302406,1,29451,2
u:618930,3,5808959,1
u:2337224,1,277,1
u:1261240,1,135,1
u:2026001,3,5333065,1
u:2321456,1,23379,1
u:2281061,3,12943551,1
u:2197096,1,20091,1
u:1177020,3,15006353,1
u:2277164,1,2058,1
d:e7417bf5-b2f8-3679-8810-9d54a0af99a7,2,2536,1
u:2185953,3,6078535,1
u:2077045,1,1842,1
u:2333926,1,24913,1
u:361051,3,5496521,1
u:2075336,3,1125879,1
u:20042662,2,5006,1
u:2195382,3,13572815,1
u:2167732,1,17817,3
u:121467,1,8384,1
u:1066754,1,262,1
u:2130540,1,8156,1
u:2237708,2,2120,1
u:2217575,3,951915,1
u:2279985,1,7822,2
u:820182,1,4724,1
u:1334394,3,14974539,1
u:2352960,2,2542,2
u:2349751,3,13666815,1
d:43c05bf6-aaae-35d8-8672-2b99683e2d6f,3,5314207,1
u:787228,3,13296447,4
u:2187538,1,7258,1
u:1112876,2,2648,1
u:1442894,1,8925,1
u:2187538,1,1746,1
u:2130056,3,14897855,1
u:2305998,2,3796,2
u:2170442,1,2578,1
u:2046977,3,14759385,1
u:2045162,1,289,1
u:2175264,3,12728053,1
u:1026626,2,8,1
u:2352580,3,12459247,1
u:2051849,3,14222711,2
u:2009391,3,14978113,1
u:2038297,1,26789,1
d:7773c3197a9486a3843e07674b77637de03a15ee,1,22925,1
u:1462976,2,26,2
u:511266,1,18049,1
u:2089766,3,15002931,1
u:2348757,1,14169,1
u:2284936,1,15007,1
u:2084984,3,1508578,1
u:1160144,1,23273,2
u:2352581,1,24413,1
u:1280772,1,31011,1
u:2099335,1,25559,1
u:2282549,1,16281,1
u:506934,1,2030,1
u:1361554,1,7670,7
u:2139501,1,12805,1
u:2355129,1,6604,1
u:432722,3,15003089,1
u:2022282,1,102,1
u:1223744,3,1915572,1
u:526416,3,4133185,1
u:2174446,2,3494,1
u:2354427,1,860,1
u:2340734,3,4610727,1
u:2234328,1,27819,1
u:2102485,1,6704,1
u:2124794,2,6167,1
u:1482868,2,3160,1
d:373ba79a-35a6-3298-9ac3-183f48688d37,3,14973119,1
u:272753,3,14759385,1
u:2225192,1,266,2
d:e1468952-56a0-3364-a4bc-574cb6e40911,1,235,1
u:2224061,1,20581,5
u:642992,1,2350,1
u:2323327,3,5415569,1
u:1248896,2,108,1
u:2306094,3,13566139,1
u:2352761,3,14973119,1
u:2211907,2,2584,1
d:665e1cc1-80bb-37bb-ba80-545f690d0b3d,1,27749,1
u:2120679,3,14977821,2
d:d3235a43-d561-3f90-a5ac-2b13d2e628d6,1,30611,2
u:560250,1,29513,6
u:2083449,3,1905091,1
u:2255944,3,13305123,1
u:2339949,1,25279,2
u:488578,1,18393,1
u:621508,1,16037,1
u:2218363,1,30903,1
u:1234428,2,2428,2
u:1059488,1,31113,1
u:2196043,1,8831,1
u:1439252,2,6617,4
u:2352516,3,2274963,1
u:112727,3,6064907,1
u:2074444,2,5433,1
u:2353205,3,2660751,1
u:2001805,1,14187,1
u:20018580,1,9431,1
d:e03d152f-09a0-3850-bd68-9c171721775b,1,16739,1
u:2352248,2,26,1
u:2307148,3,13104773,1
u:2333790,1,22947,1
u:2332715,1,11751,1
u:2003085,1,11965,1
u:588038,1,25143,1
d:afdf9c8f-7f86-3de7-b9cc-add15d5d82b5,3,12459329,1
u:2099408,3,12925335,1
u:604814,1,499,1
u:2340795,1,14001,1
u:1385524,2,3582,1
u:191585,3,5490571,1
u:824784,3,14977811,1
u:504124,3,1251694,1
u:2055794,1,7892,1
d:9ce8c0f4-22d9-3c3b-93b0-6b00af1d0d3e,2,3394,1
u:896402,1,1778,1
u:1172960,1,8618,1
u:1046236,1,31155,1
u:1414140,1,8877,1
u:2352832,1,214,1
u:2309253,3,2289215,1
u:2249755,3,14973119,1
u:2313263,1,26241,1
d:a541d7bc32a6dad766d297720f09e3d68bac8904,1,12723,1
d:17d9d7dd-d277-3d64-b8d1-1bf67ded66f4,1,6638,2
u:2026732,1,24171,1
u:913812,1,8682,1
u:2322907,3,14431485,1
u:2029728,1,25373,1
u:278789,3,12419231,1
u:677736,1,26413,1
u:894780,1,6206,2
u:2354541,1,22287,3
u:917330,3,5540291,1
u:2352589,2,136,1
u:2114589,3,12629967,1
u:575834,1,31123,1
d:f91a6f69b7375423be41e276d0ba24e41a22bd8e,1,17229,1
u:2318680,1,24715,1
u:2077045,1,12013,1
u:2333393,1,24641,1
u:2302434,3,5421679,1
u:2042301,1,14,1
d:6691ec2f-24bc-3255-9be9-b2fab77d75b3,3,14976591,1
u:2082330,3,15003221,1
u:975420,3,13341073,1
u:2302394,1,4096,1
u:2159522,2,5189,1
u:2351268,1,9859,2
u:1474674,1,25137,1
d:8dc9ddfe-535f-3682-adb8-b7926b987537,3,14974553,1
u:2168177,3,2659187,1
u:2349167,3,1599540,1
u:2095213,3,14974473,1
u:2235541,2,2422,1
u:2051780,1,9579,1
u:2091282,1,12643,1
u:173643,1,27675,3
u:2352755,2,8,1
u:2035981,2,26,1
u:558936,1,95,1
u:2332747,1,13269,1
u:843474,3,985759,1
u:229949,1,80,1
u:2107251,1,22971,1
d:315b2ebe-c9f5-37e3-bfec-c73c445de89d,1,26643,2
u:2133985,1,12669,1
u:2331762,1,1526,1
u:2114680,1,3244,2
u:364147,1,17159,1
u:2355062,3,13282363,1
d:890176e842b44be8a0c3c467b1f2f7dffa15a8ab,3,14761641,1
d:d352873d-d216-38d3-b81f-efe01e7479f6,1,22307,1
u:2042230,3,14943211,2
u:1050272,1,104,1
u:1466690,1,20189,1
u:2339705,2,6647,1
u:2217542,3,5622203,1
u:2201759,1,16843,1
u:2210404,1,19257,1
u:226033,1,137,1
u:2324413,1,25297,1
u:1083146,1,9225,1
u:365465,1,2538,1
u:2184613,3,3613897,1
u:377689,1,3278,1
u:1465180,1,499,1
u:2079361,1,12759,1
u:2003384,3,14897855,1
d:86be7ba9d196f3cd4e7eaef47066dd7fbe24b72f,3,14759385,1
u:2212202,3,5583145,1
u:2352062,1,8070,1
u:86518,1,14477,1
u:571750,3,12459247,1
u:2217520,1,19655,1
d:98eb2608d5ef08b0d43d170d50879054e66f448b,3,5220351,1
d:19206652722b282787cf07be2eb9433cab0c7a72,3,1623058,1
u:2164072,3,13295653,1
u:2063030,1,3278,1
u:2187878,3,12355205,1
u:2209723,1,31109,1
u:1401256,1,30401,1
u:2187657,1,23127,1
u:2060261,2,6169,1
u:2335635,2,2612,1
d:401d37ed-1f0a-3030-b34f-fcf4bba7c2e5,1,30997,1
u:2351046,3,15005675,2
u:283781,1,19717,1
u:1020336,1,24671,1
u:2352706,1,20873,1
d:2a7bf3f4-c63b-3856-818e-f2e4cc3d87f5,3,5223803,1
u:20082756,3,15002387,1
u:2063761,1,30533,1
d:c826ebcf-a849-3a34-86d0-c180069fcd33,1,11651,1
u:2346943,1,325,1
u:2235457,3,2659205,1
u:2354566,3,14969689,1
u:2032285,1,7308,1
u:2278083,1,2424,1
u:2187903,1,8829,1
u:413054,1,28037,1
u:2182605,1,8144,1
d:9a350533-8350-3127-839b-f2fadb0f937d,1,16101,1
u:765594,3,14974539,1
u:427950,1,8877,1
u:1035580,1,16027,1
u:2298259,2,2512,1
u:242979,1,67,1
u:713654,1,29029,3
u:2351516,3,14787247,1
u:2155301,3,4798859,1
u:863938,3,5851701,1
u:1318782,1,19651,1
u:2193096,3,996911,1
u:1111810,1,20581,1
d:9a282559-23de-3d60-a2b7-0c96d366f5dd,1,30989,1
u:128913,1,7892,1
u:678934,1,9579,1
u:111289,3,14969731,1
u:964888,3,14951299,2
u:2023244,3,12459347,1
u:513384,1,5674,1
u:2041340,3,1529278,1
u:2298087,3,14324627,1
u:2024117,2,3638,1
u:2178917,1,28125,3
u:2261625,2,6653,1
u:1484828,3,1086591,1
u:2353542,3,12629877,1
u:2204518,1,9573,2
u:1449566,1,30611,1
u:514444,1,30993,1
u:1083146,1,22413,1
u:2144477,3,5657869,1
u:2297723,3,2658861,1
u:2190955,1,11365,3
u:339213,3,5463343,1
u:2145369,1,256,2
u:20070592,1,20581,2
u:20091084,3,15005243,1
u:2142479,2,3280,1
u:2285891,3,12459353,1
u:2345586,1,28381,1
d:4d973126e100fe7a78fce7c2122bc40f15031d19,1,2182,1
u:361183,1,12887,1
u:2055630,1,286,1
u:2309662,3,5387059,1
u:1404094,3,14897855,1
u:2106490,1,22149,3
u:1169224,3,13176741,1
u:2354296,1,27493,2
u:2231257,2,3454,1
u:2193060,1,3346,2
u:1176440,1,16521,1
d:4cf9781464762cbcf1e170365069152d88fa4756,1,25219,1
u:2121227,1,20277,2
u:616486,3,5465227,1
d:9b5bd9b0c754079ad22849ebcf9017eea078722e,1,10169,1
d:1af096a7-32d2-3170-bced-cfbb6d98dd97,3,15002389,1
u:321271,1,2182,1
u:664896,1,22809,1
u:2142264,3,14378011,1
u:683636,2,3804,1
u:2206310,3,12840567,1
u:2206731,1,3184,2
u:2341046,2,5893,2
u:1248166,1,2332,1
u:2131687,1,2650,2
d:9be7201b69c56c933e77650b619ba6fce0e4c34a,3,14977811,1
d:ce23a430-11b0-3d29-a486-846d7ddb3c92,1,9933,1
u:2345208,3,14515695,2
u:1342746,1,19963,1
u:638540,1,29553,1
u:888644,3,5415569,1
u:2002949,1,14545,2
u:2319609,1,11871,1
u:1466288,1,23819,1
u:252345,1,28997,1
u:2262307,2,3286,1
u:2227983,1,11905,1
u:776254,1,1530,1
u:2149751,1,12047,1
u:2342655,1,28983,1
d:cc2df7ec-6d0c-3922-b9e1-7e4e517fb13c,1,476,1
u:2324653,1,21413,1
u:2054035,1,6840,3
u:1389908,3,13259475,1
d:8bf7b787-9a01-3c96-b170-657840071c14,3,14977811,1
u:2061842,1,7828,1
u:1436490,1,12561,1
d:c357277e67cd62ba756af73043bcbb09fd4195a1,3,3085631,1
u:2327193,1,12861,1
u:478018,1,28485,1
u:1345676,3,4519247,1
u:1043790,2,26,1
d:b4a972b75baba976a1d82c1e28ebe6e0418b4a2e,1,1626,1
u:2237357,1,19663,1
u:2348125,1,20563,1
u:2175412,1,3270,3
u:2355062,1,30757,1
u:2178726,3,4537129,1
u:2308015,3,12474455,2
u:632244,1,27375,1
u:2353600,3,4133185,1
u:2134412,3,15003463,1
u:2337586,1,2038,1
u:1020588,1,7308,1
u:2165163,1,15157,1
u:1153538,1,28895,1
u:2347342,1,16401,1
d:1578f4e2-933c-33e7-a84c-9859126eb1ce,2,3394,1
u:389141,1,28897,1
u:1432040,1,12651,1
u:2341567,3,12963817,1
u:2330455,3,1905261,1
u:2298770,2,78,1
u:2051103,3,14975599,2
u:2286050,1,24559,1
d:b47494b8-9c46-3fd4-80c5-0f2a6302e6ab,3,15003761,1
d:468db22769844542d66253b2956e582d2aebaff0,1,18661,1
u:832168,1,9437,1
u:2352246,1,459,1
u:2250539,1,22151,1
u:2137149,3,88446,2
u:2099916,1,6336,1
u:431922,3,1510484,2
u:890630,1,8164,1
u:215747,1,19685,1
u:970528,3,1029475,3
d:ad3d96b8-804c-388d-a4cf-bcf19fc3c564,3,14761641,1
